"sku","fecha","demanda","promocion","estacionalidad"
"SKU-117",2025-09-01,0,1,1.139
"SKU-117",2025-09-08,0,1,1.106
"SKU-117",2025-09-15,0,0,1.072
"SKU-117",2025-09-22,41,0,1.036
"SKU-117",2025-09-29,64,0,1
"SKU-117",2025-10-06,80,0,0.964
"SKU-117",2025-10-13,0,0,0.928
"SKU-117",2025-10-20,0,0,0.894
"SKU-117",2025-10-27,0,0,0.861
"SKU-117",2025-11-03,0,0,0.83
"SKU-117",2025-11-10,0,0,0.801
"SKU-117",2025-11-17,31,0,0.775
"SKU-117",2025-11-24,0,0,0.753
"SKU-117",2025-12-01,33,0,1.234
"SKU-117",2025-12-08,0,0,1.219
"SKU-117",2025-12-15,0,0,1.209
"SKU-117",2025-12-22,0,0,1.202
"SKU-117",2025-12-29,73,0,1.2
"SKU-118",2025-01-06,29,0,0.702
"SKU-118",2025-01-13,0,0,0.709
"SKU-118",2025-01-20,0,0,0.719
"SKU-118",2025-01-27,0,0,0.734
"SKU-118",2025-02-03,0,0,0.753
"SKU-118",2025-02-10,0,0,0.775
"SKU-118",2025-02-17,13,0,0.801
"SKU-118",2025-02-24,53,0,0.83
"SKU-118",2025-03-03,37,0,0.861
"SKU-118",2025-03-10,98,0,0.894
"SKU-118",2025-03-17,38,0,0.928
"SKU-118",2025-03-24,97,0,0.964
"SKU-118",2025-03-31,37,0,1
"SKU-118",2025-04-07,12,0,1.036
"SKU-118",2025-04-14,0,0,1.072
"SKU-118",2025-04-21,20,0,1.106
"SKU-118",2025-04-28,86,0,1.139
"SKU-118",2025-05-05,29,0,1.17
"SKU-118",2025-05-12,0,0,1.199
"SKU-118",2025-05-19,41,0,1.225
"SKU-118",2025-05-26,0,0,1.247
"SKU-118",2025-06-02,0,0,1.266
"SKU-118",2025-06-09,140,0,1.281
"SKU-118",2025-06-16,98,0,1.291
"SKU-118",2025-06-23,0,0,1.298
"SKU-118",2025-06-30,0,0,1.3
"SKU-118",2025-07-07,0,0,1.298
"SKU-118",2025-07-14,0,0,1.291
"SKU-118",2025-07-21,0,0,1.281
"SKU-118",2025-07-28,0,0,1.266
"SKU-118",2025-08-04,0,0,1.247
"SKU-118",2025-08-11,0,0,1.225
"SKU-118",2025-08-18,0,0,1.199
"SKU-118",2025-08-25,25,0,1.17
"SKU-118",2025-09-01,49,0,1.139
"SKU-118",2025-09-08,27,0,1.106
"SKU-118",2025-09-15,0,0,1.072
"SKU-118",2025-09-22,0,0,1.036
"SKU-118",2025-09-29,0,0,1
"SKU-118",2025-10-06,0,0,0.964
"SKU-118",2025-10-13,0,0,0.928
"SKU-118",2025-10-20,64,0,0.894
"SKU-118",2025-10-27,41,0,0.861
"SKU-118",2025-11-03,80,0,0.83
"SKU-118",2025-11-10,13,0,0.801
"SKU-118",2025-11-17,0,0,0.775
"SKU-118",2025-11-24,0,0,0.753
"SKU-118",2025-12-01,38,0,1.234
"SKU-118",2025-12-08,66,1,1.219
"SKU-118",2025-12-15,0,0,1.209
"SKU-118",2025-12-22,0,0,1.202
"SKU-118",2025-12-29,0,1,1.2
"SKU-119",2025-01-06,0,0,0.702
"SKU-119",2025-01-13,44,0,0.709
"SKU-119",2025-01-20,13,0,0.719
"SKU-119",2025-01-27,0,0,0.734
"SKU-119",2025-02-03,0,0,0.753
"SKU-119",2025-02-10,0,1,0.775
"SKU-119",2025-02-17,0,0,0.801
"SKU-119",2025-02-24,0,0,0.83
"SKU-119",2025-03-03,15,0,0.861
"SKU-119",2025-03-10,51,0,0.894
"SKU-119",2025-03-17,10,0,0.928
"SKU-119",2025-03-24,0,0,0.964
"SKU-119",2025-03-31,27,0,1
"SKU-119",2025-04-07,21,0,1.036
"SKU-119",2025-04-14,0,1,1.072
"SKU-119",2025-04-21,0,0,1.106
"SKU-119",2025-04-28,18,0,1.139
"SKU-119",2025-05-05,0,0,1.17
"SKU-119",2025-05-12,0,0,1.199
"SKU-119",2025-05-19,13,0,1.225
"SKU-119",2025-05-26,0,0,1.247
"SKU-119",2025-06-02,110,1,1.266
"SKU-119",2025-06-09,89,0,1.281
"SKU-119",2025-06-16,64,0,1.291
"SKU-119",2025-06-23,0,0,1.298
"SKU-119",2025-06-30,87,0,1.3
"SKU-119",2025-07-07,116,0,1.298
"SKU-119",2025-07-14,0,1,1.291
"SKU-119",2025-07-21,0,0,1.281
"SKU-119",2025-07-28,229,0,1.266
"SKU-119",2025-08-04,167,0,1.247
"SKU-119",2025-08-11,48,0,1.225
"SKU-119",2025-08-18,0,0,1.199
"SKU-119",2025-08-25,0,0,1.17
"SKU-119",2025-09-01,0,0,1.139
"SKU-119",2025-09-08,30,0,1.106
"SKU-119",2025-09-15,0,0,1.072
"SKU-119",2025-09-22,0,0,1.036
"SKU-119",2025-09-29,8,0,1
"SKU-119",2025-10-06,0,0,0.964
"SKU-119",2025-10-13,80,0,0.928
"SKU-119",2025-10-20,0,0,0.894
"SKU-119",2025-10-27,76,1,0.861
"SKU-119",2025-11-03,37,0,0.83
"SKU-119",2025-11-10,0,0,0.801
"SKU-119",2025-11-17,70,0,0.775
"SKU-119",2025-11-24,0,0,0.753
"SKU-119",2025-12-01,0,0,1.234
"SKU-119",2025-12-08,53,0,1.219
"SKU-119",2025-12-15,0,0,1.209
"SKU-119",2025-12-22,0,1,1.202
"SKU-119",2025-12-29,46,0,1.2
"SKU-120",2025-01-06,0,0,0.702
"SKU-120",2025-01-13,10,0,0.709
"SKU-120",2025-01-20,0,0,0.719
"SKU-120",2025-01-27,0,0,0.734
"SKU-120",2025-02-03,0,0,0.753
"SKU-120",2025-02-10,0,0,0.775
"SKU-120",2025-02-17,0,0,0.801
"SKU-120",2025-02-24,0,0,0.83
"SKU-120",2025-03-03,0,0,0.861
"SKU-120",2025-03-10,0,0,0.894
"SKU-120",2025-03-17,0,0,0.928
"SKU-120",2025-03-24,11,0,0.964
"SKU-120",2025-03-31,7,0,1
"SKU-120",2025-04-07,0,0,1.036
"SKU-120",2025-04-14,0,0,1.072
"SKU-120",2025-04-21,3,0,1.106
"SKU-120",2025-04-28,0,0,1.139
"SKU-120",2025-05-05,13,0,1.17
"SKU-120",2025-05-12,15,0,1.199
"SKU-120",2025-05-19,12,0,1.225
"SKU-120",2025-05-26,58,0,1.247
"SKU-120",2025-06-02,4,0,1.266
"SKU-120",2025-06-09,0,0,1.281
"SKU-120",2025-06-16,0,0,1.291
"SKU-120",2025-06-23,0,1,1.298
"SKU-120",2025-06-30,0,0,1.3
"SKU-120",2025-07-07,20,0,1.298
"SKU-120",2025-07-14,0,0,1.291
"SKU-120",2025-07-21,13,1,1.281
"SKU-120",2025-07-28,0,0,1.266
"SKU-120",2025-08-04,0,0,1.247
"SKU-120",2025-08-11,11,0,1.225
"SKU-120",2025-08-18,5,0,1.199
"SKU-120",2025-08-25,8,0,1.17
"SKU-120",2025-09-01,0,0,1.139
"SKU-120",2025-09-08,0,0,1.106
"SKU-120",2025-09-15,0,0,1.072
"SKU-120",2025-09-22,25,0,1.036
"SKU-120",2025-09-29,0,0,1
"SKU-120",2025-10-06,0,0,0.964
"SKU-120",2025-10-13,0,1,0.928
"SKU-120",2025-10-20,0,1,0.894
"SKU-120",2025-10-27,0,0,0.861
"SKU-120",2025-11-03,0,0,0.83
"SKU-120",2025-11-10,0,0,0.801
"SKU-120",2025-11-17,0,0,0.775
"SKU-120",2025-11-24,0,0,0.753
"SKU-120",2025-12-01,0,0,1.234
"SKU-120",2025-12-08,9,0,1.219
"SKU-120",2025-12-15,0,0,1.209
"SKU-120",2025-12-22,0,0,1.202
"SKU-120",2025-12-29,8,0,1.2
"SKU-121",2025-01-06,5,0,0.702
"SKU-121",2025-01-13,0,0,0.709
"SKU-121",2025-01-20,0,0,0.719
"SKU-121",2025-01-27,12,0,0.734
"SKU-121",2025-02-03,34,0,0.753
"SKU-121",2025-02-10,56,1,0.775
"SKU-121",2025-02-17,16,0,0.801
"SKU-121",2025-02-24,4,0,0.83
"SKU-121",2025-03-03,98,0,0.861
"SKU-121",2025-03-10,47,0,0.894
"SKU-121",2025-03-17,0,0,0.928
"SKU-121",2025-03-24,16,0,0.964
"SKU-121",2025-03-31,5,0,1
"SKU-121",2025-04-07,25,0,1.036
"SKU-121",2025-04-14,5,0,1.072
"SKU-121",2025-04-21,34,0,1.106
"SKU-121",2025-04-28,4,0,1.139
"SKU-121",2025-05-05,100,0,1.17
"SKU-121",2025-05-12,11,0,1.199
"SKU-121",2025-05-19,316,0,1.225
"SKU-121",2025-05-26,118,1,1.247
"SKU-121",2025-06-02,5,0,1.266
"SKU-121",2025-06-09,0,0,1.281
"SKU-121",2025-06-16,28,0,1.291
"SKU-121",2025-06-23,66,0,1.298
"SKU-121",2025-06-30,181,1,1.3
"SKU-121",2025-07-07,0,0,1.298
"SKU-121",2025-07-14,42,1,1.291
"SKU-121",2025-07-21,73,0,1.281
"SKU-121",2025-07-28,64,0,1.266
"SKU-121",2025-08-04,20,0,1.247
"SKU-121",2025-08-11,53,0,1.225
"SKU-121",2025-08-18,422,0,1.199
"SKU-121",2025-08-25,129,0,1.17
"SKU-121",2025-09-01,24,0,1.139
"SKU-121",2025-09-08,0,0,1.106
"SKU-121",2025-09-15,38,0,1.072
"SKU-121",2025-09-22,0,0,1.036
"SKU-121",2025-09-29,25,0,1
"SKU-121",2025-10-06,22,0,0.964
"SKU-121",2025-10-13,9,0,0.928
"SKU-121",2025-10-20,0,0,0.894
"SKU-121",2025-10-27,168,0,0.861
"SKU-121",2025-11-03,15,0,0.83
"SKU-121",2025-11-10,11,0,0.801
"SKU-121",2025-11-17,6,0,0.775
"SKU-121",2025-11-24,323,0,0.753
"SKU-121",2025-12-01,27,0,1.234
"SKU-121",2025-12-08,32,0,1.219
"SKU-121",2025-12-15,0,0,1.209
"SKU-121",2025-12-22,119,0,1.202
"SKU-121",2025-12-29,0,1,1.2
"SKU-122",2025-01-06,0,1,0.702
"SKU-122",2025-01-13,0,0,0.709
"SKU-122",2025-01-20,0,0,0.719
"SKU-122",2025-01-27,0,0,0.734
"SKU-122",2025-02-03,3,0,0.753
"SKU-122",2025-02-10,0,0,0.775
"SKU-122",2025-02-17,5,0,0.801
"SKU-122",2025-02-24,0,0,0.83
"SKU-122",2025-03-03,6,0,0.861
"SKU-122",2025-03-10,0,0,0.894
"SKU-122",2025-03-17,0,0,0.928
"SKU-122",2025-03-24,18,0,0.964
"SKU-122",2025-03-31,4,0,1
"SKU-122",2025-04-07,0,1,1.036
"SKU-122",2025-04-14,0,1,1.072
"SKU-122",2025-04-21,0,0,1.106
"SKU-122",2025-04-28,0,1,1.139
"SKU-122",2025-05-05,0,1,1.17
"SKU-122",2025-05-12,6,0,1.199
"SKU-122",2025-05-19,56,1,1.225
"SKU-122",2025-05-26,0,1,1.247
"SKU-122",2025-06-02,5,0,1.266
"SKU-122",2025-06-09,0,0,1.281
"SKU-122",2025-06-16,0,0,1.291
"SKU-122",2025-06-23,19,0,1.298
"SKU-122",2025-06-30,0,0,1.3
"SKU-122",2025-07-07,0,0,1.298
"SKU-122",2025-07-14,7,0,1.291
"SKU-122",2025-07-21,0,0,1.281
"SKU-122",2025-07-28,0,0,1.266
"SKU-122",2025-08-04,7,0,1.247
"SKU-122",2025-08-11,0,0,1.225
"SKU-122",2025-08-18,5,0,1.199
"SKU-122",2025-08-25,21,0,1.17
"SKU-122",2025-09-01,10,0,1.139
"SKU-122",2025-09-08,0,0,1.106
"SKU-122",2025-09-15,35,0,1.072
"SKU-122",2025-09-22,0,0,1.036
"SKU-122",2025-09-29,0,0,1
"SKU-122",2025-10-06,5,0,0.964
"SKU-122",2025-10-13,0,0,0.928
"SKU-122",2025-10-20,0,0,0.894
"SKU-122",2025-10-27,0,1,0.861
"SKU-122",2025-11-03,0,0,0.83
"SKU-122",2025-11-10,0,0,0.801
"SKU-122",2025-11-17,0,0,0.775
"SKU-122",2025-11-24,0,0,0.753
"SKU-122",2025-12-01,27,0,1.234
"SKU-122",2025-12-08,34,0,1.219
"SKU-122",2025-12-15,25,0,1.209
"SKU-122",2025-12-22,19,0,1.202
"SKU-122",2025-12-29,19,0,1.2
"SKU-123",2025-01-06,8,0,0.702
"SKU-123",2025-01-13,0,1,0.709
"SKU-123",2025-01-20,0,0,0.719
"SKU-123",2025-01-27,0,0,0.734
"SKU-123",2025-02-03,0,0,0.753
"SKU-123",2025-02-10,64,0,0.775
"SKU-123",2025-02-17,0,0,0.801
"SKU-123",2025-02-24,0,1,0.83
"SKU-123",2025-03-03,0,0,0.861
"SKU-123",2025-03-10,0,0,0.894
"SKU-123",2025-03-17,30,0,0.928
"SKU-123",2025-03-24,0,0,0.964
"SKU-123",2025-03-31,0,0,1
"SKU-123",2025-04-07,0,1,1.036
"SKU-123",2025-04-14,0,0,1.072
"SKU-123",2025-04-21,0,0,1.106
"SKU-123",2025-04-28,0,0,1.139
"SKU-123",2025-05-05,0,0,1.17
"SKU-123",2025-05-12,7,0,1.199
"SKU-123",2025-05-19,0,0,1.225
"SKU-123",2025-05-26,0,1,1.247
"SKU-123",2025-06-02,0,0,1.266
"SKU-123",2025-06-09,0,0,1.281
"SKU-123",2025-06-16,0,0,1.291
"SKU-123",2025-06-23,11,0,1.298
"SKU-123",2025-06-30,0,0,1.3
"SKU-123",2025-07-07,0,0,1.298
"SKU-123",2025-07-14,0,0,1.291
"SKU-123",2025-07-21,0,0,1.281
"SKU-123",2025-07-28,0,0,1.266
"SKU-123",2025-08-04,0,0,1.247
"SKU-123",2025-08-11,14,0,1.225
"SKU-123",2025-08-18,0,0,1.199
"SKU-123",2025-08-25,0,0,1.17
"SKU-123",2025-09-01,0,1,1.139
"SKU-123",2025-09-08,0,0,1.106
"SKU-123",2025-09-15,0,1,1.072
"SKU-123",2025-09-22,0,0,1.036
"SKU-123",2025-09-29,0,0,1
"SKU-123",2025-10-06,0,0,0.964
"SKU-123",2025-10-13,0,0,0.928
"SKU-123",2025-10-20,0,0,0.894
"SKU-123",2025-10-27,0,0,0.861
"SKU-123",2025-11-03,13,0,0.83
"SKU-123",2025-11-10,8,0,0.801
"SKU-123",2025-11-17,0,0,0.775
"SKU-123",2025-11-24,0,0,0.753
"SKU-123",2025-12-01,0,0,1.234
"SKU-123",2025-12-08,0,0,1.219
"SKU-123",2025-12-15,0,1,1.209
"SKU-123",2025-12-22,28,0,1.202
"SKU-123",2025-12-29,0,1,1.2
"SKU-124",2025-01-06,0,0,0.702
"SKU-124",2025-01-13,4,0,0.709
"SKU-124",2025-01-20,10,0,0.719
"SKU-124",2025-01-27,6,0,0.734
"SKU-124",2025-02-03,2,0,0.753
"SKU-124",2025-02-10,0,0,0.775
"SKU-124",2025-02-17,3,0,0.801
"SKU-124",2025-02-24,4,0,0.83
"SKU-124",2025-03-03,8,0,0.861
"SKU-124",2025-03-10,0,0,0.894
"SKU-124",2025-03-17,16,0,0.928
"SKU-124",2025-03-24,12,0,0.964
"SKU-124",2025-03-31,6,0,1
"SKU-124",2025-04-07,92,0,1.036
"SKU-124",2025-04-14,8,0,1.072
"SKU-124",2025-04-21,4,0,1.106
"SKU-124",2025-04-28,20,0,1.139
"SKU-124",2025-05-05,29,0,1.17
"SKU-124",2025-05-12,330,1,1.199
"SKU-124",2025-05-19,65,0,1.225
"SKU-124",2025-05-26,106,0,1.247
"SKU-124",2025-06-02,12,0,1.266
"SKU-124",2025-06-09,11,0,1.281
"SKU-124",2025-06-16,218,1,1.291
"SKU-124",2025-06-23,44,0,1.298
"SKU-124",2025-06-30,29,0,1.3
"SKU-124",2025-07-07,16,0,1.298
"SKU-124",2025-07-14,14,0,1.291
"SKU-124",2025-07-21,29,0,1.281
"SKU-124",2025-07-28,4,0,1.266
"SKU-124",2025-08-04,16,0,1.247
"SKU-124",2025-08-11,88,0,1.225
"SKU-124",2025-08-18,47,0,1.199
"SKU-124",2025-08-25,32,0,1.17
"SKU-124",2025-09-01,48,1,1.139
"SKU-124",2025-09-08,25,1,1.106
"SKU-124",2025-09-15,0,0,1.072
"SKU-124",2025-09-22,0,1,1.036
"SKU-124",2025-09-29,8,0,1
"SKU-124",2025-10-06,0,0,0.964
"SKU-124",2025-10-13,7,0,0.928
"SKU-124",2025-10-20,13,0,0.894
"SKU-124",2025-10-27,0,0,0.861
"SKU-124",2025-11-03,0,0,0.83
"SKU-124",2025-11-10,62,1,0.801
"SKU-124",2025-11-17,14,0,0.775
"SKU-124",2025-11-24,3,0,0.753
"SKU-124",2025-12-01,130,0,1.234
"SKU-124",2025-12-08,24,0,1.219
"SKU-124",2025-12-15,20,0,1.209
"SKU-124",2025-12-22,1,0,1.202
"SKU-124",2025-12-29,61,0,1.2
"SKU-125",2025-01-06,44,0,0.702
"SKU-125",2025-01-13,11,0,0.709
"SKU-125",2025-01-20,0,0,0.719
"SKU-125",2025-01-27,0,0,0.734
"SKU-125",2025-02-03,24,0,0.753
"SKU-125",2025-02-10,0,1,0.775
"SKU-125",2025-02-17,0,1,0.801
"SKU-125",2025-02-24,0,0,0.83
"SKU-125",2025-03-03,0,0,0.861
"SKU-125",2025-03-10,0,0,0.894
"SKU-125",2025-03-17,50,0,0.928
"SKU-125",2025-03-24,32,1,0.964
"SKU-125",2025-03-31,17,0,1
"SKU-125",2025-04-07,0,0,1.036
"SKU-125",2025-04-14,0,1,1.072
"SKU-125",2025-04-21,60,0,1.106
"SKU-125",2025-04-28,0,0,1.139
"SKU-125",2025-05-05,0,0,1.17
"SKU-125",2025-05-12,26,0,1.199
"SKU-125",2025-05-19,15,0,1.225
"SKU-125",2025-05-26,0,0,1.247
"SKU-125",2025-06-02,0,0,1.266
"SKU-125",2025-06-09,0,0,1.281
"SKU-125",2025-06-16,0,0,1.291
"SKU-125",2025-06-23,26,1,1.298
"SKU-125",2025-06-30,67,0,1.3
"SKU-125",2025-07-07,0,0,1.298
"SKU-125",2025-07-14,24,0,1.291
"SKU-125",2025-07-21,0,0,1.281
"SKU-125",2025-07-28,41,0,1.266
"SKU-125",2025-08-04,0,1,1.247
"SKU-125",2025-08-11,0,0,1.225
"SKU-125",2025-08-18,0,0,1.199
"SKU-125",2025-08-25,0,0,1.17
"SKU-125",2025-09-01,0,0,1.139
"SKU-125",2025-09-08,31,0,1.106
"SKU-125",2025-09-15,0,0,1.072
"SKU-125",2025-09-22,47,0,1.036
"SKU-125",2025-09-29,133,0,1
"SKU-125",2025-10-06,77,0,0.964
"SKU-125",2025-10-13,0,0,0.928
"SKU-125",2025-10-20,23,0,0.894
"SKU-125",2025-10-27,20,0,0.861
"SKU-125",2025-11-03,0,0,0.83
"SKU-125",2025-11-10,44,1,0.801
"SKU-125",2025-11-17,0,0,0.775
"SKU-125",2025-11-24,0,0,0.753
"SKU-125",2025-12-01,23,0,1.234
"SKU-125",2025-12-08,0,0,1.219
"SKU-125",2025-12-15,0,0,1.209
"SKU-125",2025-12-22,0,0,1.202
"SKU-125",2025-12-29,73,0,1.2
"SKU-126",2025-01-06,0,0,0.702
"SKU-126",2025-01-13,0,0,0.709
"SKU-126",2025-01-20,0,0,0.719
"SKU-126",2025-01-27,0,0,0.734
"SKU-126",2025-02-03,0,0,0.753
"SKU-126",2025-02-10,0,0,0.775
"SKU-126",2025-02-17,10,0,0.801
"SKU-126",2025-02-24,0,0,0.83
"SKU-126",2025-03-03,0,1,0.861
"SKU-126",2025-03-10,0,0,0.894
"SKU-126",2025-03-17,0,0,0.928
"SKU-126",2025-03-24,18,0,0.964
"SKU-126",2025-03-31,0,0,1
"SKU-126",2025-04-07,0,1,1.036
"SKU-126",2025-04-14,0,0,1.072
"SKU-126",2025-04-21,26,0,1.106
"SKU-126",2025-04-28,8,0,1.139
"SKU-126",2025-05-05,0,0,1.17
"SKU-126",2025-05-12,0,0,1.199
"SKU-126",2025-05-19,0,0,1.225
"SKU-126",2025-05-26,0,0,1.247
"SKU-126",2025-06-02,0,0,1.266
"SKU-126",2025-06-09,0,0,1.281
"SKU-126",2025-06-16,0,0,1.291
"SKU-126",2025-06-23,0,0,1.298
"SKU-126",2025-06-30,22,0,1.3
"SKU-126",2025-07-07,0,0,1.298
"SKU-126",2025-07-14,0,0,1.291
"SKU-126",2025-07-21,15,0,1.281
"SKU-126",2025-07-28,0,0,1.266
"SKU-126",2025-08-04,0,1,1.247
"SKU-126",2025-08-11,0,1,1.225
"SKU-126",2025-08-18,0,0,1.199
"SKU-126",2025-08-25,0,0,1.17
"SKU-126",2025-09-01,0,0,1.139
"SKU-126",2025-09-08,0,0,1.106
"SKU-126",2025-09-15,0,0,1.072
"SKU-126",2025-09-22,3,0,1.036
"SKU-126",2025-09-29,0,0,1
"SKU-126",2025-10-06,8,0,0.964
"SKU-126",2025-10-13,0,1,0.928
"SKU-126",2025-10-20,17,0,0.894
"SKU-126",2025-10-27,0,0,0.861
"SKU-126",2025-11-03,0,0,0.83
"SKU-126",2025-11-10,0,0,0.801
"SKU-126",2025-11-17,0,0,0.775
"SKU-126",2025-11-24,0,0,0.753
"SKU-126",2025-12-01,0,0,1.234
"SKU-126",2025-12-08,0,0,1.219
"SKU-126",2025-12-15,0,0,1.209
"SKU-126",2025-12-22,0,0,1.202
"SKU-126",2025-12-29,65,0,1.2
"SKU-127",2025-01-06,114,0,0.702
"SKU-127",2025-01-13,55,0,0.709
"SKU-127",2025-01-20,15,0,0.719
"SKU-127",2025-01-27,185,0,0.734
"SKU-127",2025-02-03,29,0,0.753
"SKU-127",2025-02-10,9,0,0.775
"SKU-127",2025-02-17,0,0,0.801
"SKU-127",2025-02-24,13,0,0.83
"SKU-127",2025-03-03,37,0,0.861
"SKU-127",2025-03-10,20,0,0.894
"SKU-127",2025-03-17,30,0,0.928
"SKU-127",2025-03-24,14,0,0.964
"SKU-127",2025-03-31,187,0,1
"SKU-127",2025-04-07,104,0,1.036
"SKU-127",2025-04-14,56,0,1.072
"SKU-127",2025-04-21,5,0,1.106
"SKU-127",2025-04-28,0,0,1.139
"SKU-127",2025-05-05,0,0,1.17
"SKU-127",2025-05-12,49,0,1.199
"SKU-127",2025-05-19,86,0,1.225
"SKU-127",2025-05-26,0,0,1.247
"SKU-127",2025-06-02,0,0,1.266
"SKU-127",2025-06-09,71,0,1.281
"SKU-127",2025-06-16,73,0,1.291
"SKU-127",2025-06-23,328,1,1.298
"SKU-127",2025-06-30,43,0,1.3
"SKU-127",2025-07-07,7,0,1.298
"SKU-127",2025-07-14,0,0,1.291
"SKU-127",2025-07-21,287,0,1.281
"SKU-127",2025-07-28,3,0,1.266
"SKU-127",2025-08-04,52,0,1.247
"SKU-127",2025-08-11,98,0,1.225
"SKU-127",2025-08-18,20,0,1.199
"SKU-127",2025-08-25,700,1,1.17
"SKU-127",2025-09-01,18,0,1.139
"SKU-127",2025-09-08,47,0,1.106
"SKU-127",2025-09-15,10,0,1.072
"SKU-127",2025-09-22,413,0,1.036
"SKU-127",2025-09-29,12,0,1
"SKU-127",2025-10-06,0,1,0.964
"SKU-127",2025-10-13,85,0,0.928
"SKU-127",2025-10-20,144,0,0.894
"SKU-127",2025-10-27,105,0,0.861
"SKU-127",2025-11-03,0,0,0.83
"SKU-127",2025-11-10,45,0,0.801
"SKU-127",2025-11-17,7,0,0.775
"SKU-127",2025-11-24,8,0,0.753
"SKU-127",2025-12-01,74,0,1.234
"SKU-127",2025-12-08,287,0,1.219
"SKU-127",2025-12-15,1162,0,1.209
"SKU-127",2025-12-22,188,1,1.202
"SKU-127",2025-12-29,62,0,1.2
"SKU-128",2025-01-06,165,1,0.702
"SKU-128",2025-01-13,37,0,0.709
"SKU-128",2025-01-20,81,0,0.719
"SKU-128",2025-01-27,24,0,0.734
"SKU-128",2025-02-03,0,0,0.753
"SKU-128",2025-02-10,16,0,0.775
"SKU-128",2025-02-17,215,1,0.801
"SKU-128",2025-02-24,143,0,0.83
"SKU-128",2025-03-03,0,0,0.861
"SKU-128",2025-03-10,68,0,0.894
"SKU-128",2025-03-17,70,0,0.928
"SKU-128",2025-03-24,37,0,0.964
"SKU-128",2025-03-31,0,0,1
"SKU-128",2025-04-07,137,0,1.036
"SKU-128",2025-04-14,4,0,1.072
"SKU-128",2025-04-21,0,0,1.106
"SKU-128",2025-04-28,0,0,1.139
"SKU-128",2025-05-05,60,0,1.17
"SKU-128",2025-05-12,65,1,1.199
"SKU-128",2025-05-19,271,0,1.225
"SKU-128",2025-05-26,49,0,1.247
"SKU-128",2025-06-02,0,0,1.266
"SKU-128",2025-06-09,69,0,1.281
"SKU-128",2025-06-16,106,0,1.291
"SKU-128",2025-06-23,107,0,1.298
"SKU-128",2025-06-30,24,0,1.3
"SKU-128",2025-07-07,0,0,1.298
"SKU-128",2025-07-14,113,0,1.291
"SKU-128",2025-07-21,0,0,1.281
"SKU-128",2025-07-28,23,0,1.266
"SKU-128",2025-08-04,51,0,1.247
"SKU-128",2025-08-11,170,0,1.225
"SKU-128",2025-08-18,328,1,1.199
"SKU-128",2025-08-25,64,0,1.17
"SKU-128",2025-09-01,0,0,1.139
"SKU-128",2025-09-08,100,1,1.106
"SKU-128",2025-09-15,98,0,1.072
"SKU-128",2025-09-22,165,0,1.036
"SKU-128",2025-09-29,42,0,1
"SKU-128",2025-10-06,74,0,0.964
"SKU-128",2025-10-13,27,0,0.928
"SKU-128",2025-10-20,203,1,0.894
"SKU-128",2025-10-27,0,0,0.861
"SKU-128",2025-11-03,15,0,0.83
"SKU-128",2025-11-10,0,0,0.801
"SKU-128",2025-11-17,0,0,0.775
"SKU-128",2025-11-24,34,0,0.753
"SKU-128",2025-12-01,195,0,1.234
"SKU-128",2025-12-08,82,0,1.219
"SKU-128",2025-12-15,31,0,1.209
"SKU-128",2025-12-22,0,0,1.202
"SKU-128",2025-12-29,0,0,1.2
"SKU-129",2025-01-06,0,0,0.702
"SKU-129",2025-01-13,7,0,0.709
"SKU-129",2025-01-20,4,0,0.719
"SKU-129",2025-01-27,9,0,0.734
"SKU-129",2025-02-03,13,0,0.753
"SKU-129",2025-02-10,8,0,0.775
"SKU-129",2025-02-17,0,0,0.801
"SKU-129",2025-02-24,0,1,0.83
"SKU-129",2025-03-03,0,0,0.861
"SKU-129",2025-03-10,0,0,0.894
"SKU-129",2025-03-17,0,0,0.928
"SKU-129",2025-03-24,0,0,0.964
"SKU-129",2025-03-31,0,0,1
"SKU-129",2025-04-07,0,0,1.036
"SKU-129",2025-04-14,0,0,1.072
"SKU-129",2025-04-21,5,0,1.106
"SKU-129",2025-04-28,26,0,1.139
"SKU-129",2025-05-05,0,1,1.17
"SKU-129",2025-05-12,0,0,1.199
"SKU-129",2025-05-19,0,0,1.225
"SKU-129",2025-05-26,0,0,1.247
"SKU-129",2025-06-02,0,0,1.266
"SKU-129",2025-06-09,0,1,1.281
"SKU-129",2025-06-16,42,0,1.291
"SKU-129",2025-06-23,0,0,1.298
"SKU-129",2025-06-30,45,0,1.3
"SKU-129",2025-07-07,12,0,1.298
"SKU-129",2025-07-14,0,0,1.291
"SKU-129",2025-07-21,44,1,1.281
"SKU-129",2025-07-28,0,0,1.266
"SKU-129",2025-08-04,0,1,1.247
"SKU-129",2025-08-11,0,0,1.225
"SKU-129",2025-08-18,18,1,1.199
"SKU-129",2025-08-25,39,0,1.17
"SKU-129",2025-09-01,0,0,1.139
"SKU-129",2025-09-08,28,0,1.106
"SKU-129",2025-09-15,0,0,1.072
"SKU-129",2025-09-22,0,1,1.036
"SKU-129",2025-09-29,0,0,1
"SKU-129",2025-10-06,22,0,0.964
"SKU-129",2025-10-13,0,0,0.928
"SKU-129",2025-10-20,67,1,0.894
"SKU-129",2025-10-27,0,0,0.861
"SKU-129",2025-11-03,18,0,0.83
"SKU-129",2025-11-10,17,0,0.801
"SKU-129",2025-11-17,0,0,0.775
"SKU-129",2025-11-24,0,0,0.753
